zinc_id,smiles
ZINC000008552018,C[C@@H]1C(=O)O[C@H]2C[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@@]34[C@H](C(C)(C)C)[C@H]5O)[C@]21O
ZINC000251257402,CC[C@@H]1[C@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@@]45C[C@@H]([C@H]2[C@H]5O)N3[C@@H]1O
ZINC000253916263,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
ZINC000021983537,C(=C\c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1
ZINC000000156530,O=C(O)Cc1ccccn1
ZINC000000403054,CN[C@@H](C)C(=O)c1ccccc1
ZINC000000538582,CC(C)(C)NC[C@H](O)COc1ccc(NC(=O)NC2CCCCC2)cc1
ZINC000095618789,CO[C@@]12C[C@@H](CO)CN(C)[C@H]1Cc1c[nH]c3cccc2c13
ZINC000095618801,CO[C@]1(C)C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H]([C@@H](C)O)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1O
ZINC000095618803,CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](NC)[C@@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000095618834,CCNc1cccc(-c2ccnc3c(C#N)cnn23)c1
ZINC000095618856,N=c1nc(N)n([C@@H]2C[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)nc1-c1cccc(Cl)c1Cl
ZINC000095618885,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)CC[C@H]3[C@H]1C5
ZINC000095618895,CN[C@H]1CC[C@@H]2Nc3c(O)cc(C(N)=O)cc3[C@@H]2C1
ZINC000095618903,C/C(=C\C(=O)O)C[C@@H]1CC[C@@H](C[C@@H]2O[C@H]2[C@@H](C)[C@@H](C)O)[C@@H](O)[C@H]1O
ZINC000095618911,CC(=O)N[C@H]1CC[C@@H]2Nc3ccc(C(N)=O)cc3[C@@H]2C1
ZINC000095618919,O=C(O)[C@H]1O[C@H](ONCC[C@@H](Oc2ccc(C(F)(F)F)cc2)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000100002768,C[C@@]12CC3(N)CC(O)(C1)C[C@@](C)(C3)C2
ZINC000000000432,CN1C(=O)[C@H](O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
ZINC000095618750,CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2cccc(O)c2oc1=O
ZINC000095618760,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)CC(C)=C[C@@H]21
ZINC000095618862,O=C1CC2(CC[C@H](O)C2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1
ZINC000095618866,CC/C(=C(/c1ccc(O)cc1)c1ccc(OCCNO[C@H]2O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]2O)cc1)c1ccccc1
ZINC000095618870,C[C@]12CC[C@H](S(=O)(=O)O)C[C@@H]1[C@@H]1C[C@@H]1[C@@H]1[C@@H]2CC[C@@]2(C)[C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1
ZINC000095618877,Cc1ccnc2c1NC(=O)c1cc(O[C@H]3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)cnc1N2C1CC1
ZINC000095618881,C[C@H](CO[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
ZINC000095618891,CN(C)CCCN1c2cc(Cl)ccc2CCc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cccc21
ZINC000095618899,CC(=O)N[C@H]1CC[C@@H]2Nc3c(O)cc(C(N)=O)cc3[C@@H]2C1
ZINC000095618907,OCCON1CCOCC1
ZINC000095618915,C[C@@H]1[C@H](OC(=O)N2CCc3ccc(Cl)cc3[C@@H](C)C2)O[C@@H](C(=O)O)[C@H](C)[C@H]1C
ZINC000095932071,O=c1[nH]c2cc(Cl)c(O)cc2o1
ZINC000000000017,CCC[S@](=O)c1ccc2[nH]/c(=N\C(=O)OC)[nH]c2c1
ZINC000000000615,CN[C@@H](C)Cc1ccc(O)cc1
ZINC000095618754,C[N+](C)(CCOC(c1ccccc1)c1ccccc1)[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000095618764,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@H](O)CC(C)=C[C@@H]21
ZINC000005840520,O=P(O)(O)C(NC1CCCCC1)P(=O)(O)O
ZINC000008101082,O=[N+]([O-])OC[C@@H](O[N+](=O)[O-])[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-]
ZINC000008101083,O=[N+]([O-])OC[C@H](O[N+](=O)[O-])[C@H](CO[N+](=O)[O-])O[N+](=O)[O-]
ZINC000002130970,Cc1cn([C@@H]2C[C@H](N)[C@H](CO)O2)c(=O)[nH]c1=O
ZINC000100042629,CCOc1ccc(/C=C2/NCCc3cc(OCC)c(OCC)cc32)cc1OCC
ZINC000100054365,O=C1NC(=O)[C@@](C2=C[C@H]3O[C@@H]3C=C2)(c2ccccc2)N1
ZINC000100054359,O=C1NC(=O)[C@@](C2=C[C@@H]3O[C@@H]3C=C2)(c2ccccc2)N1
ZINC000100054361,O=C1NC(=O)[C@](C2=C[C@H]3O[C@@H]3C=C2)(c2ccccc2)N1
ZINC000100054812,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2n1C=C[C@H]1O[C@H]21
ZINC000100390602,O=C1NC(=O)[C@](C2=C[C@@H]3O[C@H]3C=C2)(c2ccccc2)N1
ZINC000000156836,CN[C@H](C)Cc1ccccc1OC
ZINC000000389291,COc1cc2nc(N)nc(N)c2cc1OC
ZINC000000404160,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCNC[C@@H]1OC
ZINC000000537802,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1
ZINC000000607726,C[C@H](c1ccccc1)[C@@H]1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
ZINC000095618771,C[C@@H](C(=O)O)c1ccc(C(=O)C2=CC=CS2=O)cc1
ZINC000095618772,C[C@H](C(=O)O)c1ccc(C(=O)C2=C[C@H]3O[C@H]3S2)cc1
ZINC000095618774,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1
ZINC000095618775,CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
ZINC000095618776,CN1CC[C@@]23c4c5ccc(O[C@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@@H]2C(=O)CC[C@@H]3[C@@H]1C5
ZINC000095618917,Cc1ccccc1[C@H](OCCN)c1ccccc1
ZINC000097974884,CN1CC[C@]23c4c5ccc(OS(=O)(=O)O)c4O[C@@H]2C(=O)CC[C@H]3[C@H]1C5
ZINC000095618758,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)CC(C)=C[C@H]21
ZINC000095618875,CNCC[C@@H](Oc1cccc2c(OS(=O)(=O)O)c(OC)ccc12)c1ccco1
ZINC000095618883,C[C@H](CO[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1
ZINC000095618893,CN[C@H]1CC[C@H]2Nc3c(O)cc(C(N)=O)cc3[C@@H]2C1
ZINC000095618901,C[C@@H]1CN(S(=O)(=O)O)CCc2ccc(Cl)cc21
ZINC000095618909,CC(=O)N[C@H]1CC[C@H]2Nc3ccc(C(N)=O)cc3[C@@H]2C1
ZINC000095618925,O=C(O)[C@@H]1O[C@H](O[n+]2ccccc2)[C@@H](O)[C@H](O)[C@H]1O
ZINC000000000513,COc1ccccc1OC[C@H](O)CNC(C)C
ZINC000095618766,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O[C@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)OCC3
ZINC000095618817,COc1cc([C@H]2c3cc4c(cc3[C@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(O)c1O
ZINC000095618830,C/N=C(\O)[C@@H](O)c1cc(O)c2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1
ZINC000095618849,Nc1nc(Cl)nc2c1ncn2[C@H]1O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]1F
ZINC000095618854,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@@H]3CC[C@]21C
ZINC000095618858,CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ncccc1O
ZINC000095618921,O=C(O)[C@H]1O[C@@H](ONCC[C@@H](Oc2ccc(C(F)(F)F)cc2)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000000000365,C[C@H](CNC1CCCCC1)OC(=O)c1ccccc1
ZINC000095618752,C[C@@H](c1ncncc1F)[C@@](O)(c1ccc(F)cc1F)[C@H](O)n1cncn1
ZINC000095618770,C[C@H](C(=O)O)c1ccc(C(=O)C2=CC=CS2=O)cc1
ZINC000147175374,N[C@@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21
ZINC000060183177,CCCCC[C@@H](O)[C@H]1C(=O)O[C@H](C)[C@@H](O)/C=C/C=C/C=C/C=C/C=C(\C)[C@@H](O)[C@H](O)[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@@H]1O
ZINC000071757964,O=C(O)[C@H](CC(=O)N1C[C@@H]2CCCC[C@H]2C1)Cc1ccccc1
ZINC000072481722,CCOC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@H](O)C[C@]21C
ZINC000169304823,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@@H]([C@H]2C)[C@]1(C)O
ZINC000245204645,CCOC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@H](O)C[C@@]21C
ZINC000248022807,C[N@+]1([O-])CCN2c3ncccc3Cc3ccccc3[C@@H]2C1
ZINC000248022822,C[N@@+]1([O-])CCN2c3ncccc3Cc3ccccc3[C@H]2C1
ZINC000252548735,C=CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C\[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
ZINC000253535768,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C[C@H](O)CC[C@@H]4[C@@H]3C(=C)C[C@@]21CC
ZINC000253616931,CC(C)(C)C(=O)OCC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
ZINC000253617656,CCOC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@]21C
ZINC000095598449,O=C(CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1)OCCCCO[N+](=O)[O-]
ZINC000095618749,CCOc1nc2cccc(C(=O)O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1
ZINC000095618850,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
ZINC000096006012,CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O
ZINC000261494699,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@@H]4[C@@H]3C(=C)C[C@@]21CC
ZINC000936069425,COC(=O)OCOc1c2n(ccc1=O)N([C@@H]1c3ccccc3SCc3c1ccc(F)c3F)[C@@H]1COCCN1C2=O
ZINC000095618879,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(O[C@@H]3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)cc2)cc1
ZINC000095618887,CC/C(=C(/c1ccc(OCCNC)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1
ZINC000095618897,CC(=O)N[C@H]1CC[C@H]2Nc3c(O)cc(C(N)=O)cc3[C@@H]2C1
ZINC000095618905,C/C(=C\C(=O)O)C[C@@H]1CC[C@@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
ZINC000095618913,C[C@@H]1CN(C(=O)O[C@@H]2O[C@@H](C(=O)O)[C@H](C)[C@@H](C)[C@@H]2C)CCc2ccc(Cl)cc21
ZINC000095619124,COc1ccc(Cl)cc1/C(O)=N\CCc1ccc(S(=O)(=O)/N=C(\O)N[C@@H]2CCC[C@H](O)C2)cc1
ZINC000000000741,C[C@@H](N)Cc1ccc2c(c1)OCO2
ZINC000095618762,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1[C@@H]2C=C(C)C[C@H]1O
ZINC000053166256,CN1CCN(C2=Nc3ccccc3Nc3sc(CO)cc32)CC1
ZINC000059085003,CCC(CC)[C@H](NC(C)=O)[C@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1N=C(N)N
ZINC000150339331,C[C@H](O)[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
ZINC000072131401,C[C@H](O)[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
ZINC000077312930,O=C(Nc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
ZINC000238730526,O=C(O)[C@@H]1O[C@@H](O[C@@H]2[C@@H](COS(=O)(=O)O)O[C@H](O)[C@H](NS(=O)(=O)O)[C@H]2O)[C@@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O
ZINC000245204647,CCOC(=O)O[C@@]1(C(=O)COC(=O)CC)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C
ZINC000085540244,CC(=O)Nc1c(I)c(C(=O)N[C@H]2[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]2O)c(I)c(N(C)C(C)=O)c1I
ZINC000248022819,C[N@@+]1([O-])CCN2c3ncccc3Cc3ccccc3[C@@H]2C1
ZINC000248022825,C[N@+]1([O-])CCN2c3ncccc3Cc3ccccc3[C@H]2C1
ZINC000253387884,C[C@H](O)[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
ZINC000253535770,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C[C@H](O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC
ZINC000253616932,CC(C)(C)C(=O)OCC(=O)[C@@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@@]12C
ZINC000254748682,CN(C)N=Nc1[nH]cnc1C(N)=O
ZINC000095618589,CN(C)CC/C=C1/c2ccccc2COc2ccc(O)cc21
ZINC000095618827,C[C@H](O)[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
ZINC000095628210,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000261494698,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC
ZINC000261494713,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
ZINC000936069565,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OCC=CC(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O
ZINC000000024409,COC[C@@H](N)C(=O)NCc1ccccc1
ZINC000000080797,O=C(O)CCOc1ccccc1
ZINC000000087000,Nc1c2c(nc3ccccc13)CCC[C@H]2O
ZINC000000089688,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
ZINC000000119638,O=C1NC(=O)[C@@](c2ccccc2)(c2ccc(O)cc2)N1
ZINC000003831540,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O
ZINC000004208846,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C=C)C(C)=C4CCC(=O)O)c(CCC(=O)O)c3C
ZINC000000000305,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](c1ccccc1)NC2=O
ZINC000003874934,COc1cccc(CCc2ccccc2OC[C@@H](CN(C)C)OC(=O)CCC(=O)O)c1
ZINC000003860153,CC(=O)N[C@H]1CCSC1=O
ZINC000003860865,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O
ZINC000000000816,O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl
ZINC000000002114,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1
ZINC000003830413,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1
ZINC000003830612,C[C@H]1C[C@@H](OC(=O)[C@H](O)c2ccccc2)CC(C)(C)C1
ZINC000003830956,CCOC(=O)CCCCCCCC[C@H](C)c1ccc(I)cc1
ZINC000003831172,CCN(CC)CCOC(=O)[C@H](Cc1cccc2ccccc12)C[C@@H]1CCCO1
ZINC000003824065,O=C(O)CSCC(=O)N[C@H]1CCSC1=O
ZINC000003830431,CCN1CCN(C(=O)N[C@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O
ZINC000000001270,CC(=O)Nc1ccc(OC(C)=O)cc1
ZINC000000006990,Fc1ccc(-c2cncc(CNC[C@@H]3CCc4ccccc4O3)c2)cc1
ZINC000000404304,CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
ZINC000000587613,Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1
ZINC000000597260,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1
ZINC000000597434,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1
ZINC000000608106,CC[C@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
ZINC000001482154,O=C1CCO1
ZINC000001490477,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCC[C@H](O)c3cc(Cl)ccc32)c(C)c1
ZINC000001255325,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1
ZINC000003813069,CCN(CC)C(=O)Nc1ccc(OC[C@H](O)CNC(C)(C)C)c(C(C)=O)c1
ZINC000003812964,FC(F)OC(F)(F)[C@@H](F)Cl
ZINC000003813024,CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2
ZINC000000897234,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](C(Cl)Cl)NS2(=O)=O
ZINC000000901811,NC[C@H](O)CC(=O)O
ZINC000000000133,CN1C(=O)CCS(=O)(=O)[C@H]1c1ccc(Cl)cc1
ZINC000000000854,CC[C@@]1(c2cccc(O)c2)CCCCN(C)C1
ZINC000001720764,CC[N+](C)(C)C
ZINC000001782155,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
ZINC000001851194,N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@@H]12)c1ccccc1
ZINC000001851198,N[C@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1
ZINC000002007682,CC[C@@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1
ZINC000003782823,CCCCN(CCCC)CCC[C@@H](O)c1ccc(NS(C)(=O)=O)cc1
ZINC000003830564,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC
ZINC000003872317,CNC[C@@H](O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
ZINC000044963061,C#C[C@]1(O)CC[C@@H]2[C@@H]3CCC4=C/C(=N\O)CC[C@@H]4[C@@H]3CC[C@@]21CC
ZINC000004097451,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@H]2N
ZINC000004538773,O=C(CCCCCCCC(=O)NCCO)NCCO
ZINC000101178759,CO[C@H]1/C=C/C=C(\C)C(=O)NC2=CC(=O)C=C(C2=O)[C@H](OC)[C@@H](C)C[C@H](OC)[C@H](OC)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O
ZINC000252441679,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC
ZINC000253733842,COCCOC[C@H](CC1(C(=O)N[C@H]2CC[C@@H](C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2
ZINC000256640979,C=CC[N@+]12CC[C@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(C=C([C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69
ZINC000299872475,CC[C@H](C)C(=O)O[C@H]1[C@H](O)[C@@H]2[C@H](CN3C[C@H](C)CC[C@@H]3[C@@]2(C)O)[C@@H]2C[C@@]34O[C@@]5(O)[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]3[C@]12O)[C@]4(C)CC[C@H]5OC(=O)[C@](C)(O)CC
ZINC000299872477,CC[C@H](C)C(=O)O[C@H]1[C@H](O)[C@@H]2[C@H](CN3C[C@H](C)CC[C@@H]3[C@@]2(C)O)[C@@H]2C[C@@]34O[C@@]5(O)[C@H]([C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3[C@]12O)[C@]4(C)CC[C@H]5OC(=O)[C@](C)(O)CC
ZINC000299818021,CCC(C)(C)[C@@H]1C(=O)N2CCC[C@@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@@H]4N(C)C3)(C(C)C)C(=O)N12
ZINC000000001460,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
ZINC000001846476,NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](c1ccccc1)NC2=O
ZINC000003814784,CSc1ccc(/C=C2\C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
ZINC000004097358,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O
ZINC000100735958,CCC(C)(C)[C@@H]1C(=O)N2CCC[C@@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12
ZINC000252286706,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2
ZINC000253668332,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@]4(C)[C@H]5C[C@@H](O)[C@]6(C)[C@@H](C7=CC(=O)OC7)CC[C@]6(O)[C@@H]5CC[C@@H]4C3)O[C@@H]2C)C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1
ZINC000256641128,C=CC[N@+]12CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@]9(CC[N@+]8(CC=C)C/C7=C/CO)c7ccccc7N(C=C([C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69
ZINC000000000188,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21
