ID,Mol,Smiles,Source
CHEMBL404630,<rdkit.Chem.rdchem.Mol object at 0x000002210941E030>,Oc1cc(O)c(-c2noc3ccc(NCCN4CCOCC4)cc23)cc1Cl,mtor
CHEMBL1773587,<rdkit.Chem.rdchem.Mol object at 0x000002210941E0A0>,CC(=O)Nc1nc2ccc(-c3ccnc(Nc4ccccc4)n3)cc2s1,mtor
CHEMBL2165053,<rdkit.Chem.rdchem.Mol object at 0x000002210941E110>,Cc1nc(N)nc(-c2cccnc2Nc2cccc3[nH]ncc23)n1,mtor
CHEMBL2165035,<rdkit.Chem.rdchem.Mol object at 0x000002210941E180>,Cc1nc(N)c(F)c(-c2cccnc2Nc2cccc3[nH]ncc23)n1,mtor
CHEMBL3643927,<rdkit.Chem.rdchem.Mol object at 0x000002210941E1F0>,Cc1cnc(Nc2cccc3[nH]ncc23)c(-c2nc(C)nc(N)n2)c1,mtor
CHEMBL3643928,<rdkit.Chem.rdchem.Mol object at 0x000002210941E260>,CCOc1ccc(Nc2ncccc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3643931,<rdkit.Chem.rdchem.Mol object at 0x000002210941E2D0>,Cc1nc(N)nc(-c2cccnc2Nc2ccc(Cl)nc2)n1,mtor
CHEMBL3646433,<rdkit.Chem.rdchem.Mol object at 0x000002210941E340>,COC(=O)N1CCN(Cc2cnc(Nc3ccc(OC)nc3)c(-c3nc(C)nc4[nH]cnc34)c2)CC1,mtor
CHEMBL3646442,<rdkit.Chem.rdchem.Mol object at 0x000002210941E3B0>,COc1cccc(Nc2cnc(Nc3ccc(OC)nc3)c(-c3nc(C)nc4[nH]cnc34)c2)c1,mtor
CHEMBL3646444,<rdkit.Chem.rdchem.Mol object at 0x000002210941E420>,COc1ccc(Nc2ncc(N3CCC(O)C3)cc2-c2nc(C)nc3[nH]cnc23)cn1,mtor
CHEMBL3646449,<rdkit.Chem.rdchem.Mol object at 0x000002210941E490>,COc1ccc(Nc2ncc(Cc3ccc(S(C)(=O)=O)cc3)cc2-c2nc(C)nc3[nH]cnc23)cn1,mtor
CHEMBL3646456,<rdkit.Chem.rdchem.Mol object at 0x000002210941E500>,Cc1nc(N)cc(-c2nccnc2Nc2cccc3[nH]ncc23)n1,mtor
CHEMBL2165021,<rdkit.Chem.rdchem.Mol object at 0x000002210941E570>,COc1ccc(Nc2nccnc2-c2cc(N)nc(C)n2)cn1,mtor
CHEMBL3646460,<rdkit.Chem.rdchem.Mol object at 0x000002210941E5E0>,COc1ccc(Nc2nc(N3CCOCC3)ncc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL3646470,<rdkit.Chem.rdchem.Mol object at 0x000002210941E650>,COc1ncc(Nc2ncc(CN3CCOCC3)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646478,<rdkit.Chem.rdchem.Mol object at 0x000002210941E6C0>,COc1ccc(Nc2ncc(C(O)c3ccc(S(C)(=O)=O)cc3)cc2-c2nc(C)nc3[nH]cnc23)cn1,mtor
CHEMBL3646487,<rdkit.Chem.rdchem.Mol object at 0x000002210941E730>,COc1ncc(Nc2ncc(C(=O)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646488,<rdkit.Chem.rdchem.Mol object at 0x000002210941E7A0>,COCCNC(=O)c1cnc(Nc2ccc(OC)nc2)c(-c2nc(C)nc(N)n2)c1,mtor
CHEMBL3646493,<rdkit.Chem.rdchem.Mol object at 0x000002210941E810>,CNc1nc(C)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2ccc(OC)nc2)n1,mtor
CHEMBL3649447,<rdkit.Chem.rdchem.Mol object at 0x000002210941E880>,O=S(=O)(Nc1cc(-c2cnc3ncccn23)cnc1Cl)c1ccc(F)cc1,mtor
CHEMBL3646504,<rdkit.Chem.rdchem.Mol object at 0x000002210941E8F0>,Cc1cncc(Nc2ncccc2-c2nc(C)nc(N)n2)c1,mtor
CHEMBL3649426,<rdkit.Chem.rdchem.Mol object at 0x000002210941E960>,O=S(=O)(Nc1cc(-c2cnc3ccc(Br)cn23)cnc1Cl)c1ccc(F)cc1,mtor
CHEMBL3649427,<rdkit.Chem.rdchem.Mol object at 0x000002210941E9D0>,O=S(=O)(Nc1cc(-c2cnc3ccc(-c4ccncc4)cn23)cnc1Cl)c1ccc(F)cc1,mtor
CHEMBL1774377,<rdkit.Chem.rdchem.Mol object at 0x000002210941EA40>,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CO)OC3)cc1,mtor
CHEMBL1774382,<rdkit.Chem.rdchem.Mol object at 0x000002210941EAB0>,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)[C@@](C)(CC(C)(C)O)OC3)cc1,mtor
CHEMBL1774354,<rdkit.Chem.rdchem.Mol object at 0x000002210941EB20>,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)C(C)(C)OC3=O)cc1,mtor
CHEMBL1774365,<rdkit.Chem.rdchem.Mol object at 0x000002210941EB90>,CCNC(=O)Nc1ccc(-c2nc(N3C[C@@H]4CC[C@H](C3)O4)c3c(n2)[C@](C)(CCO)OC3)cc1,mtor
CHEMBL1774374,<rdkit.Chem.rdchem.Mol object at 0x000002210941EC00>,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CCOC)OC3)cc1,mtor
CHEMBL1774375,<rdkit.Chem.rdchem.Mol object at 0x000002210941EC70>,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CO)OC3)cc1,mtor
CHEMBL3646530,<rdkit.Chem.rdchem.Mol object at 0x000002210941ECE0>,Cc1nc(N)nc(-c2cc(CN3CCN(S(C)(=O)=O)CC3)cnc2Nc2cnc3c(c2)ncn3C)n1,mtor
CHEMBL3646506,<rdkit.Chem.rdchem.Mol object at 0x000002210941ED50>,COc1ncc(Nc2ncc(C(=O)N3CCC(O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3646508,<rdkit.Chem.rdchem.Mol object at 0x000002210941EDC0>,Cc1nc(N)cc(-c2nc3ccccc3nc2Nc2cccc3[nH]ncc23)n1,mtor
CHEMBL3649429,<rdkit.Chem.rdchem.Mol object at 0x000002210941EE30>,O=S(=O)(Nc1cc(-c2cnc3ccc(N4CCOCC4)cn23)cnc1Cl)c1ccc(F)cc1,mtor
CHEMBL3649444,<rdkit.Chem.rdchem.Mol object at 0x000002210941EEA0>,O=c1n(Cc2ccccc2)ccc2ncc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)n12,mtor
CHEMBL3646499,<rdkit.Chem.rdchem.Mol object at 0x000002210941EF10>,COc1ccc(Nc2ncc(-c3ccc(OC)nc3)cc2-c2nc(C)nc(N)n2)cn1,mtor
CHEMBL1773568,<rdkit.Chem.rdchem.Mol object at 0x000002210941EF80>,CC(=O)Nc1nc2ccc(-c3ccnc(OCCCc4ccccc4)n3)cc2s1,mtor
CHEMBL1773572,<rdkit.Chem.rdchem.Mol object at 0x000002210941EFF0>,CC(=O)Nc1nc2ccc(-c3ccnc(NC(C)(C)c4ccccc4)n3)cc2s1,mtor
CHEMBL3937842,<rdkit.Chem.rdchem.Mol object at 0x000002210941F060>,Cn1c(=O)n(C2CNC2)c2c3cc(-c4cnc5[nH]ccc5c4)ccc3ncc21,mtor
CHEMBL1773590,<rdkit.Chem.rdchem.Mol object at 0x000002210941F0D0>,CC(=O)Nc1nc2ccc(-c3ccnc(CCc4ccccc4)n3)cc2s1,mtor
CHEMBL1773593,<rdkit.Chem.rdchem.Mol object at 0x000002210941F140>,CC(=O)Nc1nc2ccc(-c3ccnc(Sc4ccc(F)cc4)n3)cc2s1,mtor
CHEMBL1773591,<rdkit.Chem.rdchem.Mol object at 0x000002210941F1B0>,CC(=O)Nc1nc2ccc(-c3ccnc(Sc4ccccc4F)n3)cc2s1,mtor
CHEMBL1773729,<rdkit.Chem.rdchem.Mol object at 0x000002210941F220>,CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C(F)(F)F)cc4)c3)cc2s1,mtor
CHEMBL3936804,<rdkit.Chem.rdchem.Mol object at 0x000002210941F290>,COc1cc(-c2nc3c(c(C4(S(C)(=O)=O)CCOCC4)n2)OCCC2COCCN32)c2cc[nH]c2c1,mtor
CHEMBL586702,<rdkit.Chem.rdchem.Mol object at 0x000002210941F300>,FC(F)c1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,mtor
CHEMBL1774357,<rdkit.Chem.rdchem.Mol object at 0x000002210941F370>,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NC3COC3)cc2)nc2c1COC2(C)C,mtor
CHEMBL3218581,<rdkit.Chem.rdchem.Mol object at 0x000002210941F3E0>,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,mtor
CHEMBL3977516,<rdkit.Chem.rdchem.Mol object at 0x000002210941F450>,COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)c(F)c3)cc2)nc1N1CCOCC1,mtor
CHEMBL3960323,<rdkit.Chem.rdchem.Mol object at 0x000002210941F4C0>,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCCC6)nc5)cc4c32)C1,mtor
CHEMBL3908805,<rdkit.Chem.rdchem.Mol object at 0x000002210941F530>,COc1cnc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,mtor
CHEMBL3946028,<rdkit.Chem.rdchem.Mol object at 0x000002210941F5A0>,CC(C)(c1nc(-c2cccc3[nH]ccc23)nc2c1OCC1COCCN21)S(=O)(=O)C1CC1,mtor
CHEMBL3941839,<rdkit.Chem.rdchem.Mol object at 0x000002210941F610>,CS(=O)(=O)C1(c2nc(-c3cccc4[nH]ccc34)nc3c2OCC[C@H]2COCCN32)CCOCC1,mtor
CHEMBL3913852,<rdkit.Chem.rdchem.Mol object at 0x000002210941F680>,CC(C)(c1nc(-c2cccc3[nH]ccc23)nc2c1OCC[C@H]1COCCN21)S(C)(=O)=O,mtor
CHEMBL3908347,<rdkit.Chem.rdchem.Mol object at 0x000002210941F6F0>,CNc1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OCCC1COCCN21,mtor
CHEMBL3968531,<rdkit.Chem.rdchem.Mol object at 0x000002210941F760>,CS(=O)(=O)C1(c2nc(-c3cccc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CCC1,mtor
CHEMBL4114341,<rdkit.Chem.rdchem.Mol object at 0x000002210941F7D0>,CC(C)(c1nc(-[n+]2c(N3CCOCC3)[nH]c3ccccc32)nc2c1OC[C@@H]1COCCN21)S(C)(=O)=O,mtor
CHEMBL3968026,<rdkit.Chem.rdchem.Mol object at 0x000002210941F840>,CN(C)c1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,mtor
CHEMBL3957443,<rdkit.Chem.rdchem.Mol object at 0x000002210941F8B0>,CNc1nc2ccc(Cl)cc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,mtor
CHEMBL3950397,<rdkit.Chem.rdchem.Mol object at 0x000002210941F920>,CNc1nc2ccc(F)cc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,mtor
CHEMBL3980140,<rdkit.Chem.rdchem.Mol object at 0x000002210941F990>,Cc1cc2c(-c3nc4c(c(C(C)(C)S(C)(=O)=O)n3)OC[C@@H]3COCCN43)cccc2[nH]1,mtor
CHEMBL3910010,<rdkit.Chem.rdchem.Mol object at 0x000002210941FA00>,CS(=O)(=O)C1(c2nc(-c3cc(C(F)(F)F)cc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CCOCC1,mtor
CHEMBL3924355,<rdkit.Chem.rdchem.Mol object at 0x000002210941FA70>,CS(=O)(=O)C1(c2nc(-c3ccc(F)c4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CC1,mtor
CHEMBL3956323,<rdkit.Chem.rdchem.Mol object at 0x000002210941FAE0>,CN1CCC(c2nc(-c3cccc4[nH]ccc34)nc3c2OCC2COCCN32)(S(C)(=O)=O)CC1,mtor
CHEMBL3909601,<rdkit.Chem.rdchem.Mol object at 0x000002210941FB50>,CC(C)(O)c1nc(-c2cccc3[nH]ccc23)nc2c1OC[C@@H]1COCCN21,mtor
CHEMBL3919612,<rdkit.Chem.rdchem.Mol object at 0x000002210941FBC0>,CC(C)(c1nc(-c2cccc3[nH]ccc23)nc2c1OC[C@@H]1COCCN21)S(=O)(=O)C1CC1,mtor
CHEMBL3944712,<rdkit.Chem.rdchem.Mol object at 0x000002210941FC30>,CC(C)Nc1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,mtor
CHEMBL410644,<rdkit.Chem.rdchem.Mol object at 0x000002210941FCA0>,COC[C@H]1OC(=O)/C(=C/N(C)CCCN(C)C)C2=C(O)C(=O)C3=C([C@H](O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,mtor
CHEMBL271191,<rdkit.Chem.rdchem.Mol object at 0x000002210941FD10>,CCN/C=C1/C(=O)O[C@H](COC)[C@@]2(C)C1=C(O)C(=O)C1=C2[C@H](OC(C)=O)C[C@]2(C)[C@@H](O)CC[C@@H]12,mtor
CHEMBL409294,<rdkit.Chem.rdchem.Mol object at 0x000002210941FD80>,COC[C@H]1OC(=O)/C(=C/NCCCN(C)C)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,mtor
CHEMBL558486,<rdkit.Chem.rdchem.Mol object at 0x000002210941FDF0>,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,mtor
CHEMBL557963,<rdkit.Chem.rdchem.Mol object at 0x000002210941FE60>,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccncc5)cc4)nc32)CC1,mtor
CHEMBL1088791,<rdkit.Chem.rdchem.Mol object at 0x000002210941FED0>,Cn1ccc2nc(-c3cccc(CO)c3)nc(N3CCOCC3)c21,mtor
CHEMBL594670,<rdkit.Chem.rdchem.Mol object at 0x000002210941FF40>,NC(=O)c1ccc(-c2nc(N3CCOCC3)c3nc[nH]c3n2)cc1,mtor
CHEMBL608095,<rdkit.Chem.rdchem.Mol object at 0x000002210941C120>,c1nc2c(N3CCOCC3)nc(-c3ccsc3)nc2[nH]1,mtor
CHEMBL1631888,<rdkit.Chem.rdchem.Mol object at 0x000002210941C040>,Nc1ccc(C#Cc2n[nH]c3ccccc23)cc1,mtor
CHEMBL599259,<rdkit.Chem.rdchem.Mol object at 0x00000221093780B0>,COC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,mtor
CHEMBL592615,<rdkit.Chem.rdchem.Mol object at 0x0000022109378190>,CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,mtor
CHEMBL591576,<rdkit.Chem.rdchem.Mol object at 0x0000022109378200>,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCN(c5ccc(F)cc5F)CC4)c3n2)c1,mtor
CHEMBL576507,<rdkit.Chem.rdchem.Mol object at 0x0000022109378270>,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NCCN(C)C)cc4)cc3)nc21,mtor
CHEMBL266660,<rdkit.Chem.rdchem.Mol object at 0x00000221093782E0>,CC(C)CC(=O)C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1,mtor
CHEMBL269154,<rdkit.Chem.rdchem.Mol object at 0x0000022109378350>,O=C(C(=O)N1CCC[C@H]1C(=O)OCCCc1cccnc1)c1ccccc1,mtor
CHEMBL3951467,<rdkit.Chem.rdchem.Mol object at 0x00000221093783C0>,CCOc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,mtor
CHEMBL3978068,<rdkit.Chem.rdchem.Mol object at 0x0000022109378430>,CSc1c(-c2ccncc2)nc(-c2ccc(NC(=O)Nc3ccncc3)cc2)nc1N1CCOCC1,mtor
CHEMBL3904061,<rdkit.Chem.rdchem.Mol object at 0x00000221093784A0>,CSc1cnc(-c2ccc(NC(=O)Nc3ccncc3)cc2)nc1N1CCOCC1,mtor
CHEMBL3894462,<rdkit.Chem.rdchem.Mol object at 0x0000022109378510>,COc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccncc3)cc2)nc1N1CCOCC1,mtor
CHEMBL1914743,<rdkit.Chem.rdchem.Mol object at 0x0000022109378580>,O=S(=O)(Nc1cc(-c2ccc3ncc(N4CCOCC4)nc3c2)cnc1Cl)c1ccc(F)cc1,mtor
CHEMBL1914742,<rdkit.Chem.rdchem.Mol object at 0x00000221093785F0>,CC(C)N1CCN(c2cnc3ccc(-c4cnc(Cl)c(NS(=O)(=O)c5ccc(F)cc5)c4)cc3n2)CC1,mtor
CHEMBL6809,<rdkit.Chem.rdchem.Mol object at 0x0000022109378660>,O=C(C(=O)N1CCC[C@H]1C(=O)OCCS(=O)(=O)c1ccccc1)c1ccccc1,mtor
CHEMBL1258634,<rdkit.Chem.rdchem.Mol object at 0x00000221093786D0>,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccnc(Cl)c1,mtor
CHEMBL1256453,<rdkit.Chem.rdchem.Mol object at 0x0000022109378740>,O=c1ccc2cnc3ccc(-c4ccc5c(c4)OCCO5)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,mtor
CHEMBL1259086,<rdkit.Chem.rdchem.Mol object at 0x00000221093787B0>,O=c1ccc2cnc3ccc(-c4ccsc4)cc3c2n1-c1ccc(N2CCNCC2)c(C(F)(F)F)c1,mtor
CHEMBL1256460,<rdkit.Chem.rdchem.Mol object at 0x0000022109378820>,CN1CCN(C(=O)c2ccc(-c3ccc(-n4c(=O)ccc5cnc6ccc(-c7cnc8ccccc8c7)cc6c54)cc3C(F)(F)F)cc2)CC1,mtor
CHEMBL3357870,<rdkit.Chem.rdchem.Mol object at 0x0000022109378890>,COc1ncc(Nc2ncc([C@@H](C)CO)cc2-c2nc(C)nc(N)n2)cc1F,mtor
CHEMBL3961688,<rdkit.Chem.rdchem.Mol object at 0x0000022109378900>,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2(C)CCOCC2)c(=O)n4C)cn1,mtor
CHEMBL3912673,<rdkit.Chem.rdchem.Mol object at 0x0000022109378970>,CN(C)CCCOc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3CCCOC3)c(=O)n2C)cn1,mtor
CHEMBL3932205,<rdkit.Chem.rdchem.Mol object at 0x00000221093789E0>,Cn1c(=O)n([C@H]2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCCC5)nc4)ccc3ncc21,mtor
CHEMBL1258744,<rdkit.Chem.rdchem.Mol object at 0x0000022109378A50>,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4COCC3[C@@H](O)C4)n2)cc1,mtor
CHEMBL1255814,<rdkit.Chem.rdchem.Mol object at 0x0000022109378AC0>,CN(C)CCOc1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4C5CCC4COC5)n3)cc2)cc1,mtor
CHEMBL3944816,<rdkit.Chem.rdchem.Mol object at 0x0000022109378B30>,CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,mtor
CHEMBL3640926,<rdkit.Chem.rdchem.Mol object at 0x0000022109378BA0>,Cc1ncnc(-c2ccc(C(C)(C)C#N)cc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640938,<rdkit.Chem.rdchem.Mol object at 0x0000022109378C10>,CCc1ncnc(-c2ccc(S(C)(=O)=O)cc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640951,<rdkit.Chem.rdchem.Mol object at 0x0000022109378C80>,Cc1ncnc(-c2ccc(C3CC3)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640955,<rdkit.Chem.rdchem.Mol object at 0x0000022109378CF0>,CCc1ncnc(-c2ccc(OC)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640959,<rdkit.Chem.rdchem.Mol object at 0x0000022109378D60>,CCc1ncnc(-c2ccc(N(C)C)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640962,<rdkit.Chem.rdchem.Mol object at 0x0000022109378DD0>,Cc1ncnc(-c2cccc(C(=O)N3CCOCC3)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640967,<rdkit.Chem.rdchem.Mol object at 0x0000022109378E40>,Cc1ncnc(-c2ccc(Cl)c(C(=O)N3CCCCC3)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640968,<rdkit.Chem.rdchem.Mol object at 0x0000022109378EB0>,CNC(=O)c1cc(-c2ncnc(C)c2C#Cc2ccc(N)nc2)ccc1F,mtor
CHEMBL3640978,<rdkit.Chem.rdchem.Mol object at 0x0000022109378F20>,CCc1ncnc(-c2ccc(C(=O)N(C)C3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640981,<rdkit.Chem.rdchem.Mol object at 0x0000022109378F90>,CCc1ncnc(-c2ccc(C(=O)N(C)CCO)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640983,<rdkit.Chem.rdchem.Mol object at 0x0000022109379000>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640986,<rdkit.Chem.rdchem.Mol object at 0x0000022109379070>,CCc1ncnc(-c2ccc(C(=O)N3CCCCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3640991,<rdkit.Chem.rdchem.Mol object at 0x00000221093790E0>,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CCCO4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,mtor
CHEMBL3641004,<rdkit.Chem.rdchem.Mol object at 0x0000022109379150>,CCc1ncnc(-c2ccc(C(=O)N(C)CCCOC)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3641010,<rdkit.Chem.rdchem.Mol object at 0x00000221093791C0>,CCc1ncnc(-c2ccc(C(=O)N3CCN(CCO)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643069,<rdkit.Chem.rdchem.Mol object at 0x0000022109379230>,CCc1ncnc(-c2ccc(C(=O)N3CCNC(=O)C3)c(OC)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643080,<rdkit.Chem.rdchem.Mol object at 0x00000221093792A0>,CCc1ncnc(-c2ccc(C(=O)N3CCC(O)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643081,<rdkit.Chem.rdchem.Mol object at 0x0000022109379310>,CCc1ncnc(-c2ccc(C(=O)N(C)CC3CCCN(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643082,<rdkit.Chem.rdchem.Mol object at 0x0000022109379380>,CCc1ncnc(-c2ccc(C(=O)NCC3CCCN(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643085,<rdkit.Chem.rdchem.Mol object at 0x00000221093793F0>,CCc1ncnc(-c2ccc(C(=O)NCC3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643091,<rdkit.Chem.rdchem.Mol object at 0x0000022109379460>,CCCCN1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2F)CC1,mtor
CHEMBL3643092,<rdkit.Chem.rdchem.Mol object at 0x00000221093794D0>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCOCC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643119,<rdkit.Chem.rdchem.Mol object at 0x0000022109379540>,CCc1ncnc(-c2ccc(C(=O)N3CCNCC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643138,<rdkit.Chem.rdchem.Mol object at 0x00000221093795B0>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)C(=O)C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3639420,<rdkit.Chem.rdchem.Mol object at 0x0000022109379620>,CCc1ncnc(-c2ccc(C(=O)NC3CCN(CCOC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643181,<rdkit.Chem.rdchem.Mol object at 0x0000022109379690>,CCc1ncnc(-c2ccc(C(=O)NC3CC(N4CCC(N5CCCC5)CC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643187,<rdkit.Chem.rdchem.Mol object at 0x0000022109379700>,CCc1ncnc(-c2ccc(C(=O)NCC3(C)COC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643213,<rdkit.Chem.rdchem.Mol object at 0x0000022109379770>,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)nc2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643223,<rdkit.Chem.rdchem.Mol object at 0x00000221093797E0>,CCc1ncnc(-c2cc(F)c(C(=O)N(C)C)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3643227,<rdkit.Chem.rdchem.Mol object at 0x0000022109379850>,CCc1ncnc(-c2cc(F)c(C(=O)N3CCNCC3)c(F)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645769,<rdkit.Chem.rdchem.Mol object at 0x00000221093798C0>,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645771,<rdkit.Chem.rdchem.Mol object at 0x0000022109379930>,CCc1ncnc(-c2ccc(C(=O)N3CC(O)CO3)c(C)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645856,<rdkit.Chem.rdchem.Mol object at 0x00000221093799A0>,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCN(C)CC4)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,mtor
CHEMBL3645874,<rdkit.Chem.rdchem.Mol object at 0x0000022109379A10>,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CCN(CC(F)F)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,mtor
CHEMBL3645886,<rdkit.Chem.rdchem.Mol object at 0x0000022109379A80>,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(C(C)(C)O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,mtor
CHEMBL3645891,<rdkit.Chem.rdchem.Mol object at 0x0000022109379AF0>,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C=O)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,mtor
CHEMBL3645936,<rdkit.Chem.rdchem.Mol object at 0x0000022109379B60>,CCNc1ccc(C#Cc2c(CC)ncnc2-c2ccc(C(=O)N3CCN(C4CCC4)CC3)c(F)c2)cn1,mtor
